epoch,step,phase,train_loss,loss_sent,loss_prosody,loss_words,loss_phones,val_loss,mae_total,mae_accuracy,mae_fluency,mae_prosodic,mae_completeness,rmse_total,rmse_accuracy,rmse_fluency,rmse_prosodic,rmse_completeness,pearson_total,pearson_accuracy,pearson_fluency,pearson_prosodic,pearson_completeness,spearman_total,spearman_accuracy,spearman_fluency,spearman_prosodic,spearman_completeness
93,100,train,0.003380,0.000763,0.000265,0.000879,0.003366,,,,,,,,,,,,,,,,,,,,,
93,150,train,0.002732,0.001052,0.000418,0.000118,0.000616,,,,,,,,,,,,,,,,,,,,,
93,200,train,0.002803,0.001220,0.000470,0.000636,0.005685,,,,,,,,,,,,,,,,,,,,,
93,250,train,0.002695,0.000675,0.000328,0.000649,0.002575,,,,,,,,,,,,,,,,,,,,,
93,300,train,0.002584,0.001170,0.000861,0.000722,0.006016,,,,,,,,,,,,,,,,,,,,,
93,350,train,0.002849,0.001339,0.000499,0.000218,0.002372,,,,,,,,,,,,,,,,,,,,,
93,400,train,0.003076,0.000792,0.000570,0.001092,0.005288,,,,,,,,,,,,,,,,,,,,,
93,450,train,0.002862,0.001012,0.000497,0.000583,0.009103,,,,,,,,,,,,,,,,,,,,,
93,500,train,0.003351,0.000894,0.000572,0.000337,0.000880,,,,,,,,,,,,,,,,,,,,,
93,550,train,0.003140,0.000652,0.000790,0.001954,0.007939,,,,,,,,,,,,,,,,,,,,,
93,600,train,0.002409,0.000483,0.000182,0.001205,0.004021,,,,,,,,,,,,,,,,,,,,,
93,end,val,,,,,,0.022613,0.077884,0.081155,0.066963,0.067722,0.487920,0.112695,0.116552,0.093382,0.094644,0.488313,0.704970,0.673018,0.757855,0.757112,0.065152,0.699230,0.650525,0.737463,0.745552,0.053070
94,50,train,0.002817,0.000618,0.000216,0.000353,0.003604,,,,,,,,,,,,,,,,,,,,,
94,100,train,0.002655,0.000853,0.000168,0.001235,0.002742,,,,,,,,,,,,,,,,,,,,,
94,150,train,0.002180,0.000594,0.000271,0.001321,0.001788,,,,,,,,,,,,,,,,,,,,,
94,200,train,0.002758,0.000994,0.000206,0.000001,0.001898,,,,,,,,,,,,,,,,,,,,,
94,250,train,0.002919,0.000202,0.000464,0.000270,0.001219,,,,,,,,,,,,,,,,,,,,,
94,300,train,0.003043,0.000364,0.000321,0.000002,0.000787,,,,,,,,,,,,,,,,,,,,,
94,350,train,0.002580,0.000778,0.000336,0.000676,0.003064,,,,,,,,,,,,,,,,,,,,,
94,400,train,0.002474,0.001060,0.000429,0.001270,0.002287,,,,,,,,,,,,,,,,,,,,,
94,450,train,0.002845,0.000714,0.000412,0.000127,0.002678,,,,,,,,,,,,,,,,,,,,,
94,500,train,0.002423,0.000551,0.000262,0.001233,0.004465,,,,,,,,,,,,,,,,,,,,,
94,550,train,0.002967,0.000526,0.000542,0.000423,0.001794,,,,,,,,,,,,,,,,,,,,,
94,600,train,0.002970,0.000760,0.001424,0.003415,0.006955,,,,,,,,,,,,,,,,,,,,,
94,end,val,,,,,,0.023164,0.081279,0.085318,0.068585,0.070187,0.486781,0.118157,0.122232,0.097272,0.100019,0.487172,0.691769,0.666914,0.743534,0.738316,0.022273,0.676595,0.632647,0.732506,0.728227,0.044332
95,50,train,0.002834,0.001288,0.000320,0.000253,0.001501,,,,,,,,,,,,,,,,,,,,,
95,100,train,0.002594,0.001276,0.000139,0.000272,0.003053,,,,,,,,,,,,,,,,,,,,,
95,150,train,0.002894,0.000565,0.000436,0.000007,0.000663,,,,,,,,,,,,,,,,,,,,,
95,200,train,0.002679,0.000570,0.000109,0.000114,0.003173,,,,,,,,,,,,,,,,,,,,,
95,250,train,0.002720,0.000418,0.000109,0.000008,0.000671,,,,,,,,,,,,,,,,,,,,,
95,300,train,0.002921,0.001098,0.000424,0.000710,0.005591,,,,,,,,,,,,,,,,,,,,,
95,350,train,0.003058,0.000909,0.000417,0.001192,0.001112,,,,,,,,,,,,,,,,,,,,,
95,400,train,0.002786,0.000598,0.001094,0.000685,0.005938,,,,,,,,,,,,,,,,,,,,,
95,450,train,0.003188,0.001130,0.000183,0.000084,0.004513,,,,,,,,,,,,,,,,,,,,,
95,500,train,0.002684,0.000424,0.000318,0.000160,0.002789,,,,,,,,,,,,,,,,,,,,,
95,550,train,0.002542,0.001333,0.000292,0.002463,0.010378,,,,,,,,,,,,,,,,,,,,,
95,600,train,0.002994,0.001626,0.000293,0.000512,0.000579,,,,,,,,,,,,,,,,,,,,,
95,end,val,,,,,,0.023163,0.079703,0.082124,0.068453,0.069867,0.485860,0.114917,0.117718,0.095557,0.097603,0.486259,0.696519,0.668825,0.746636,0.742849,0.054768,0.681429,0.639946,0.727833,0.729089,0.056232
96,50,train,0.003344,0.001408,0.000913,0.001085,0.007938,,,,,,,,,,,,,,,,,,,,,
96,100,train,0.002364,0.000433,0.000490,0.000192,0.001214,,,,,,,,,,,,,,,,,,,,,
96,150,train,0.002722,0.000870,0.000196,0.000202,0.002118,,,,,,,,,,,,,,,,,,,,,
96,200,train,0.002670,0.000996,0.000218,0.000020,0.000622,,,,,,,,,,,,,,,,,,,,,
96,250,train,0.002483,0.000460,0.000092,0.000361,0.002394,,,,,,,,,,,,,,,,,,,,,
96,300,train,0.002842,0.001351,0.000577,0.000264,0.004851,,,,,,,,,,,,,,,,,,,,,
96,350,train,0.003607,0.000598,0.000366,0.001647,0.007197,,,,,,,,,,,,,,,,,,,,,
96,400,train,0.002812,0.000417,0.000103,0.000719,0.004723,,,,,,,,,,,,,,,,,,,,,
96,450,train,0.002591,0.000388,0.000127,0.000466,0.002786,,,,,,,,,,,,,,,,,,,,,
96,500,train,0.002522,0.000801,0.000597,0.000001,0.004060,,,,,,,,,,,,,,,,,,,,,
96,550,train,0.003150,0.000433,0.001345,0.000070,0.002230,,,,,,,,,,,,,,,,,,,,,
96,600,train,0.002669,0.000609,0.000190,0.000672,0.002789,,,,,,,,,,,,,,,,,,,,,
96,end,val,,,,,,0.022592,0.077663,0.080225,0.066230,0.067807,0.488914,0.111720,0.114877,0.093267,0.096044,0.489302,0.705033,0.679209,0.764863,0.759578,0.069910,0.697599,0.656421,0.751977,0.751409,0.049786
97,50,train,0.002681,0.000877,0.000350,0.001778,0.002410,,,,,,,,,,,,,,,,,,,,,
97,100,train,0.002602,0.000467,0.000656,0.000198,0.004030,,,,,,,,,,,,,,,,,,,,,
97,150,train,0.003369,0.002433,0.000270,0.008351,0.015695,,,,,,,,,,,,,,,,,,,,,
97,200,train,0.002637,0.000619,0.000332,0.000200,0.002192,,,,,,,,,,,,,,,,,,,,,
97,250,train,0.002647,0.000955,0.000513,0.000001,0.001143,,,,,,,,,,,,,,,,,,,,,
97,300,train,0.002740,0.001315,0.000319,0.000329,0.003018,,,,,,,,,,,,,,,,,,,,,
97,350,train,0.003429,0.000727,0.000224,0.001249,0.001926,,,,,,,,,,,,,,,,,,,,,
97,400,train,0.003016,0.001284,0.000411,0.003187,0.011785,,,,,,,,,,,,,,,,,,,,,
97,450,train,0.003303,0.001030,0.000464,0.015292,0.003620,,,,,,,,,,,,,,,,,,,,,
97,500,train,0.002810,0.000897,0.000074,0.003893,0.004764,,,,,,,,,,,,,,,,,,,,,
97,550,train,0.003006,0.000478,0.000534,0.000251,0.002662,,,,,,,,,,,,,,,,,,,,,
97,600,train,0.002793,0.000610,0.000204,0.000236,0.003964,,,,,,,,,,,,,,,,,,,,,
97,end,val,,,,,,0.022929,0.081381,0.086691,0.066248,0.067689,0.489503,0.118693,0.124598,0.093617,0.096344,0.489896,0.698269,0.665874,0.759523,0.753454,0.088090,0.694211,0.646510,0.748828,0.747052,0.074200
98,50,train,0.002557,0.000575,0.000284,0.001043,0.005698,,,,,,,,,,,,,,,,,,,,,
98,100,train,0.002602,0.000867,0.000479,0.000659,0.002018,,,,,,,,,,,,,,,,,,,,,
98,150,train,0.002314,0.000561,0.000351,0.002353,0.005387,,,,,,,,,,,,,,,,,,,,,
98,200,train,0.003521,0.000923,0.000348,0.002574,0.001781,,,,,,,,,,,,,,,,,,,,,
98,250,train,0.002808,0.001131,0.000459,0.000111,0.003418,,,,,,,,,,,,,,,,,,,,,
98,300,train,0.002867,0.000849,0.000318,0.001117,0.005138,,,,,,,,,,,,,,,,,,,,,
98,350,train,0.002541,0.000537,0.000232,0.001222,0.014876,,,,,,,,,,,,,,,,,,,,,
98,400,train,0.002588,0.000744,0.000172,0.000111,0.003744,,,,,,,,,,,,,,,,,,,,,
98,450,train,0.002810,0.000628,0.000459,0.000223,0.004106,,,,,,,,,,,,,,,,,,,,,
98,500,train,0.002804,0.001335,0.000316,0.001650,0.007149,,,,,,,,,,,,,,,,,,,,,
98,550,train,0.002363,0.001285,0.000582,0.000262,0.003643,,,,,,,,,,,,,,,,,,,,,
98,600,train,0.003237,0.000670,0.000236,0.000215,0.003948,,,,,,,,,,,,,,,,,,,,,
98,end,val,,,,,,0.022671,0.079083,0.082080,0.067346,0.068900,0.487658,0.114968,0.118774,0.094774,0.097474,0.488059,0.691970,0.659660,0.756486,0.749281,0.067396,0.679819,0.629010,0.742896,0.739471,0.061744
99,50,train,0.003008,0.000944,0.000417,0.001650,0.011888,,,,,,,,,,,,,,,,,,,,,
99,100,train,0.002415,0.000565,0.001007,0.001214,0.002520,,,,,,,,,,,,,,,,,,,,,
99,150,train,0.003005,0.000735,0.000420,0.000010,0.001317,,,,,,,,,,,,,,,,,,,,,
99,200,train,0.002621,0.000730,0.000483,0.000046,0.000956,,,,,,,,,,,,,,,,,,,,,
99,250,train,0.002583,0.000603,0.000196,0.000003,0.002100,,,,,,,,,,,,,,,,,,,,,
99,300,train,0.002855,0.000714,0.000571,0.002333,0.002807,,,,,,,,,,,,,,,,,,,,,
99,350,train,0.002331,0.000878,0.000289,0.000556,0.002843,,,,,,,,,,,,,,,,,,,,,
99,400,train,0.003007,0.001087,0.000793,0.000014,0.002156,,,,,,,,,,,,,,,,,,,,,
99,450,train,0.002096,0.000468,0.000219,0.000123,0.000886,,,,,,,,,,,,,,,,,,,,,
99,500,train,0.002562,0.000800,0.000154,0.000043,0.004435,,,,,,,,,,,,,,,,,,,,,
99,550,train,0.003028,0.000563,0.000188,0.001008,0.006485,,,,,,,,,,,,,,,,,,,,,
99,600,train,0.003088,0.000959,0.000184,0.000815,0.003277,,,,,,,,,,,,,,,,,,,,,
99,end,val,,,,,,0.022932,0.080970,0.084190,0.067757,0.069179,0.489015,0.117585,0.121454,0.095188,0.097822,0.489411,0.698988,0.665746,0.751947,0.748352,0.072672,0.688488,0.645058,0.740125,0.739546,0.056028
100,50,train,0.002565,0.000711,0.000265,0.000130,0.001518,,,,,,,,,,,,,,,,,,,,,
100,100,train,0.002901,0.000576,0.000207,0.000257,0.001981,,,,,,,,,,,,,,,,,,,,,
100,150,train,0.002660,0.000330,0.000215,0.000100,0.001643,,,,,,,,,,,,,,,,,,,,,
100,200,train,0.002722,0.000618,0.000484,0.000037,0.003635,,,,,,,,,,,,,,,,,,,,,
100,250,train,0.003053,0.001066,0.000281,0.000291,0.004190,,,,,,,,,,,,,,,,,,,,,
100,300,train,0.003009,0.000791,0.000401,0.000004,0.002196,,,,,,,,,,,,,,,,,,,,,
100,350,train,0.002751,0.000565,0.000314,0.000916,0.003195,,,,,,,,,,,,,,,,,,,,,
100,400,train,0.003307,0.000971,0.000466,0.000788,0.001993,,,,,,,,,,,,,,,,,,,,,
100,450,train,0.002618,0.001858,0.000514,0.000615,0.011992,,,,,,,,,,,,,,,,,,,,,
100,500,train,0.003162,0.000535,0.000349,0.000538,0.002475,,,,,,,,,,,,,,,,,,,,,
100,550,train,0.002751,0.001432,0.000894,0.000860,0.007706,,,,,,,,,,,,,,,,,,,,,
100,600,train,0.002853,0.001277,0.000546,0.000572,0.003494,,,,,,,,,,,,,,,,,,,,,
100,end,val,,,,,,0.022730,0.077719,0.080543,0.066710,0.067647,0.489670,0.111443,0.115582,0.093004,0.094689,0.490064,0.703648,0.673890,0.759408,0.754216,0.086539,0.688896,0.645611,0.743372,0.743742,0.074750
